disease_id,disease_name,cell_id,cell_name,tissue_id,tissue_name,drug_id,drug_name,mir_id,mir_name,pub_id,pmid,detail
20,glioblastoma,309,U87,7,"nervous system",18,cytarabine,107,miR-378a,300,22952996,"Cancer cells transfected with miR-378 are resistant to Cytarabine and Methotrexate."
20,glioblastoma,309,U87,7,"nervous system",4,methotrexate,107,miR-378a,300,22952996,"Cancer cells transfected with miR-378 are resistant to Cytarabine and Methotrexate."
20,glioblastoma,26,U251,7,"nervous system",17,Temozolomide,128,miR-497,3,25080009,"the inhibition of miR-497 enhances apoptosis and increases the sensitivity of glioma cells to TMZ"
20,glioblastoma,26,U251,7,"nervous system",17,Temozolomide,43,miR-181b,83,23645289,"Glioma cells rich in miR-181b were more sensitive to temozolomide"
20,glioblastoma,309,U87,7,"nervous system",17,Temozolomide,128,miR-497,3,25080009,"the inhibition of miR-497 enhances apoptosis and increases the sensitivity of glioma cells to TMZ"
20,glioblastoma,309,U87,7,"nervous system",17,Temozolomide,43,miR-181b,83,23645289,"Glioma cells rich in miR-181b were more sensitive to temozolomide"
30,Medulloblastoma,190,D283,7,"nervous system",13,Mitomycin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,190,D283,7,"nervous system",2,cisplatin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,191,D341,7,"nervous system",13,Mitomycin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,191,D341,7,"nervous system",2,cisplatin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,192,D384,7,"nervous system",13,Mitomycin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,192,D384,7,"nervous system",2,cisplatin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,193,D556,7,"nervous system",13,Mitomycin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
30,Medulloblastoma,193,D556,7,"nervous system",2,cisplatin,40,miR-34a,234,21177782,"miR-34a confers chemosensitivity through modulation of MAGE-A and p53 in medulloblastoma."
36,neuroblastoma,87,SKNAS,7,"nervous system",2,cisplatin,48,miR-204,148,22892391,"Ectopic miR-204 expression significantly increasedsensitivity to cisplatin and etoposide in vitro."
36,neuroblastoma,87,SKNAS,7,"nervous system",10,etoposide,48,miR-204,148,22892391,"Ectopic miR-204 expression significantly increasedsensitivity to cisplatin and etoposide in vitro."
36,neuroblastoma,112,BE(2)M17,7,"nervous system",2,cisplatin,11,miR-21,144,23084187,"Ectopic expression of pre-miR-21 in parental cells resulted in decreasedsensitivity to cisplatin treatment."
19,"esophageal cancer",70,OE19,21,oesophagus,2,cisplatin,35,miR-148a,230,21246413,"MiR-148a sensitized chemotherapy-sensitive oesophageal cancer cell lines to cisplatin and, to a lesser extent, to 5-flurouracil and attenuated resistance in chemotherapy-resistant variants."
19,"esophageal cancer",70,OE19,21,oesophagus,9,Fluorouracil,35,miR-148a,230,21246413,"MiR-148a sensitized chemotherapy-sensitive oesophageal cancer cell lines to cisplatin and, to a lesser extent, to 5-flurouracil and attenuated resistance in chemotherapy-resistant variants."
19,"esophageal cancer",93,TE8,21,oesophagus,2,cisplatin,91,miR-200c,224,21248297,"Results of this study emphasized the involvement of miR-200c in resistance tochemotherapy among esophageal cancers"
19,"esophageal cancer",198,ECA109,21,oesophagus,16,vincristine,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",198,ECA109,21,oesophagus,1,doxorubicin,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",198,ECA109,21,oesophagus,9,Fluorouracil,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",198,ECA109,21,oesophagus,2,cisplatin,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",304,TE13,21,oesophagus,16,vincristine,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",304,TE13,21,oesophagus,1,doxorubicin,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",304,TE13,21,oesophagus,9,Fluorouracil,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",304,TE13,21,oesophagus,2,cisplatin,17,miR-27a,253,19960259,"Down-regulation of miR-27a could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-non-related drugs on esophageal cancer cells,"
19,"esophageal cancer",945,"clinical samples",21,oesophagus,2,cisplatin,191,Let-7,147,22847808,"transfection of let-7c restored sensitivity to cisplatin and increased rate of apoptosis after exposure to cisplatin."
7,"Esophageal Squamous Cell Carcinoma",658,KYSE,21,oesophagus,2,cisplatin,74,miR-141,226,21289630,"Our study highlights an important regulatory role for miR-141 in the development of cisplatin resistance in ESCC"
7,"Esophageal Squamous Cell Carcinoma",945,"clinical samples",21,oesophagus,200,multidrug,122,miR-483,93,23721345,"Downregulation of miR-483 and miR-214 could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-nonrelated drugs to esophagealcancer cells"
7,"Esophageal Squamous Cell Carcinoma",945,"clinical samples",21,oesophagus,200,multidrug,52,miR-214,93,23721345,"Downregulation of miR-483 and miR-214 could confer sensitivity of both P-glycoprotein-related and P-glycoprotein-nonrelated drugs to esophagealcancer cells"
64,"endometrioid ovarian cancer",158,TOV112D,11,ovary,2,cisplatin,104,miR-370,1,25063739,"miR-370 also enhanced endometrioid ovariancancer cell chemosensitivity to cDDP"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,78,miR-152,41,23318422,"MiR-152 and miR-185 co-contribute to ovarian cancer cells cisplatin sensitivity by targeting DNMT1 directly: a novel epigenetic therapy independent of decitabine"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,85,miR-185,41,23318422,"MiR-152 and miR-185 co-contribute to ovarian cancer cells cisplatin sensitivity by targeting DNMT1 directly: a novel epigenetic therapy independent of decitabine"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,74,miR-141,67,23045278,"miR-141 regulates KEAP1 and modulates cisplatin sensitivity in ovariancancer cells."
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,103,miR-376c,233,21224400,"these results demonstrate that the Nodal-ALK7 pathway is involved in cisplatin-induced cell death in ovarian cancer cells and that miR-376c enhances proliferation, survival and chemoresistance by targeting, at least in part, ALK7."
37,"ovarian cancer",6,SKOV3,11,ovary,2,cisplatin,78,miR-152,41,23318422,"MiR-152 and miR-185 co-contribute to ovarian cancer cells cisplatin sensitivity by targeting DNMT1 directly: a novel epigenetic therapy independent of decitabine"
37,"ovarian cancer",6,SKOV3,11,ovary,2,cisplatin,85,miR-185,41,23318422,"MiR-152 and miR-185 co-contribute to ovarian cancer cells cisplatin sensitivity by targeting DNMT1 directly: a novel epigenetic therapy independent of decitabine"
37,"ovarian cancer",275,OV2008,11,ovary,2,cisplatin,103,miR-376c,233,21224400,"these results demonstrate that the Nodal-ALK7 pathway is involved in cisplatin-induced cell death in ovarian cancer cells and that miR-376c enhances proliferation, survival and chemoresistance by targeting, at least in part, ALK7."
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,77,miR-145,4,24510775,"miR-145 sensitizes ovarian cancer cells to paclitaxel by targeting Sp1 and Cdk6."
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,11,miR-21,30,24472409,"The inhibition of miR-21 promotes apoptosis and chemosensitivity in ovarian cancer"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,70,miR-130a,48,24145606,"Downregulation of miR-130a contributes to cisplatin resistance in ovariancancer cells by targeting X-linked inhibitor of apoptosis (XIAP) directly."
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,70,miR-130a,56,24490491,"MiR-130a expression may be associated with cisplatin resistance of ovariancancer cells."
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,31,miR-106a,78,23904379,"miR-106a may provide a novel mechanism for understanding cisplatin resistance in ovarian cancer by modulating Mcl-1"
37,"ovarian cancer",2,A2780,11,ovary,1,doxorubicin,91,miR-200c,110,23394580,"In a panel of ovarian adenocarcinoma cell lines, we observed a direct correlation between miR-200c expression and chemoresistance"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,91,miR-200c,110,23394580,"In a panel of ovarian adenocarcinoma cell lines, we observed a direct correlation between miR-200c expression and chemoresistance"
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,119,miR-433,174,22069160,"reduced MAD2 protein expression in pre-miR-433-transfected A2780 cells rendered these cells less sensitive to paclitaxel."
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,70,miR-130a,192,22455133,"The over expression of miR-130a is associated with cisplatin resistance of ovarian cancer."
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,70,miR-130a,192,22455133,"The over expression of miR-130a is associated with cisplatin resistance of ovarian cancer."
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,17,miR-27a,249,20624637,"The expression levels of miR-27a and P-gp were up-regulated in paclitaxel-resistant ovariancancer cell line A2780/Taxol as compared with its parental line A2780."
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,17,miR-27a,266,20646448,"The expression of miR-27a is upregulated in A2780/Taxol cells, which may regulate MDR1 and P-gp expression by targeting HIPK2."
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,3,let-7e,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,173,miR-30c,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,176,miR-125b,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,70,miR-130a,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,6,paclitaxel,114,miR-335,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,3,let-7e,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,173,miR-30c,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,176,miR-125b,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,70,miR-130a,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,114,miR-335,281,18823650,"Six miRNAs (let-7e, miR-30c, miR-125b, miR-130a and miR-335) were always diversely expressed in all the resistant cell lines"
37,"ovarian cancer",2,A2780,11,ovary,200,multidrug,17,miR-27a,285,18619946,"miR-27a and miR-451 were up-regulated in multidrug resistant (MDR) cancer cell lines A2780DX5 and KB-V1"
37,"ovarian cancer",2,A2780,11,ovary,200,multidrug,120,miR-451,285,18619946,"miR-27a and miR-451 were up-regulated in multidrug resistant (MDR) cancer cell lines A2780DX5 and KB-V1"
37,"ovarian cancer",2,A2780,11,ovary,2,cisplatin,52,miR-214,288,18199536,"miR-214 induces cell survival and cisplatin resistance through targeting the 3'-untranslated region (UTR) of the PTEN"
37,"ovarian cancer",19,OVCAR3,11,ovary,196,Rawq01,106,miR-375,97,23696927,"Over-expression of mir-375 sensitized the ovarian cancer cells to RAWQ01."
37,"ovarian cancer",19,OVCAR3,11,ovary,6,paclitaxel,63,let-7i,143,22812695,"MUC1/let-7i chimera can specifically reverse chemoresistance to paclitaxel"
37,"ovarian cancer",19,OVCAR3,11,ovary,2,cisplatin,24,miR-93,168,22465665,"miR-93 is significantly up-regulated in cisplatin-resistantovarian cancer cells"
37,"ovarian cancer",19,OVCAR3,11,ovary,36,carboplatin,126,miR-193b,297,22752226,"This relationship was also found in 7 ovarian cancer cell lines from NCI60 dataset and confirmed in an OVCAR-3 that overexpression of miR-193b* leads to increased resistance to carboplatin."
37,"ovarian cancer",20,OVCAR4,11,ovary,6,paclitaxel,102,miR-367,45,24220856,"overexpression and depletion of miR-30a-5p in the paclitaxel-resistant cells [OVCAR4; IC  , 17.8 nM, low miR-367 (-0.640), high miR-30a-5p (3.270)] decreased and increased paclitaxelsensitivity"
37,"ovarian cancer",20,OVCAR4,11,ovary,6,paclitaxel,165,miR-30a-5p,45,24220856,"overexpression and depletion of miR-30a-5p in the paclitaxel-resistant cells [OVCAR4; IC  , 17.8 nM, low miR-367 (-0.640), high miR-30a-5p (3.270)] decreased and increased paclitaxelsensitivity"
37,"ovarian cancer",21,OVCAR8,11,ovary,6,paclitaxel,191,Let-7,172,21618519,"although let-7 is not a universal sensitizer ofcancer cells to Taxanes, it affects acquired resistance of cells to this class of drugs by targeting IMP-1, resulting in destabilization of the mRNA of MDR1."
37,"ovarian cancer",6,SKOV3,11,ovary,6,paclitaxel,77,miR-145,4,24510775,"miR-145 sensitizes ovarian cancer cells to paclitaxel by targeting Sp1 and Cdk6."
37,"ovarian cancer",6,SKOV3,11,ovary,2,cisplatin,11,miR-21,68,23824073,"microRNA-21 (miR-21) contributes to tumor resistance tochemotherapy"
37,"ovarian cancer",6,SKOV3,11,ovary,6,paclitaxel,31,miR-106a,80,23807165,"Upregulation of miR-106a and downregulation of miR-591 were associated with PTXresistance in ovarian cancer cells and human tumour samples"
37,"ovarian cancer",6,SKOV3,11,ovary,6,paclitaxel,140,miR-591,80,23807165,"Upregulation of miR-106a and downregulation of miR-591 were associated with PTXresistance in ovarian cancer cells and human tumour samples"
37,"ovarian cancer",6,SKOV3,11,ovary,196,Rawq01,106,miR-375,97,23696927,"Over-expression of mir-375 sensitized the ovarian cancer cells to RAWQ01."
